"Активия ""злаки""";8.40;27.30;34.50;0.00;417.00
Активия злаки;3.05;2.45;13.25;0.00;87.25
Активия инжир;3.80;2.90;14.10;0.00;98.00
Активия йогурт;3.80;3.20;15.80;0.00;107.00
Активия йогурт клубничный;4.00;3.20;13.60;0.00;98.00
Активия йогурт мюсли и киви;3.80;3.00;15.80;0.00;105.00
Активия йогурт отруби и злаки;3.80;2.90;14.00;0.00;97.00
Активия кефирная;2.90;1.50;4.50;0.00;42.95
Активия кефирная 1%;2.90;1.00;4.50;5.00;38.62
Активия кефирная 3%;2.92;2.99;4.50;0.00;56.00
Активия классическая;4.20;3.50;6.50;0.00;74.00
Активия клубника;3.90;3.55;14.00;0.00;103.50
Активия клубника земляника;2.80;2.00;11.50;0.00;75.00
Активия малина и злаки;2.80;2.10;11.00;0.00;74.00
Активия манго и мюсли;4.20;4.50;15.40;0.00;119.00
Активия мюсли;3.80;3.20;15.80;0.00;107.00
Активия мюсли киви;3.80;3.00;15.80;0.00;105.00
Активия натуральная;4.50;3.50;6.30;0.00;75.00
Активия питьевая;2.83;1.97;12.83;0.00;79.33
Активия питьевая ананас;2.80;2.00;12.20;0.00;77.00
Активия питьевая злаки;2.80;2.20;12.30;0.00;81.00
Активия питьевая яблоки и злаки;2.80;2.20;13.00;0.00;83.00
Активия с ананасом;2.90;1.50;12.50;0.00;75.00
Активия с злаками;3.40;2.90;15.00;0.00;100.00
Активия смусси;2.20;1.20;11.50;0.00;66.00
Активия смусси клубника банан;2.20;1.20;11.50;0.00;66.00
Активия с мюсли;4.20;4.50;16.30;0.00;123.00
Активия с овсянкой;3.60;3.10;16.70;0.00;109.00
Активия со злаками;2.95;1.75;12.25;0.00;78.00
Активия с черносливом и курагой;4.00;4.20;15.50;0.00;116.00
Активия твор не сладкая;5.90;4.50;3.70;0.00;79.00
Активия твороженная с мюсли;4.20;4.50;16.30;0.00;123.00
Активия творожная;4.70;4.41;11.26;0.00;103.63
Активия творожная инжир-курага-чернослив;4.00;4.20;15.50;0.00;116.00
"Активия творожная"" инжир. курага. чернослив""";4.20;4.00;15.50;0.00;116.00
Активия творожная малина;4.00;4.20;12.00;0.00;102.00
Активия творожная мюсли;4.20;4.50;16.30;0.00;123.00
Активия творожная (мюсли и манго);4.20;4.50;15.40;0.00;119.00
Активия творожная мюсли и манго;4.20;4.50;15.40;0.00;119.00
Активия творожная (отруби и злаки);4.20;4.50;14.70;0.00;116.00
Активия творожная с мюсли;4.20;4.50;16.30;0.00;123.00
Активия творожная чернослив;4.00;4.20;16.20;0.00;118.00
Активия творожный;5.90;4.50;3.70;0.00;79.00
Активия творожный десерт;4.20;4.50;16.30;0.00;123.00
Активия фреш;2.80;1.60;11.25;0.00;70.75
"""активия фреш"" с соком арбуза";2.80;1.60;12.30;0.00;74.00
Активия фрэш гранат и малина;2.80;1.60;11.00;0.00;70.00
Активия черника с овсянкой;3.60;3.10;15.50;0.00;104.00
Активия яблоко и злаки;2.80;2.20;13.00;0.00;83.00
Актимель;2.62;1.53;11.78;0.00;74.42
Актимель;2.80;1.60;10.50;0.00;71.00
Актимель гранат;1.50;2.65;11.50;0.00;73.00
Актимель иммунококтейль;2.30;1.60;13.50;0.00;81.00
Актимель иммунококтейль гранат-малина;2.30;1.60;13.50;0.00;81.00
Актимель иммунококтейль клубника смородина;2.30;1.60;13.50;50.00;81.00
Актимель имуновитамминный гранат;2.65;1.50;11.50;0.00;73.00
"""Актимель имунококтейль"" с манго и грушей";2.40;1.00;15.80;0.00;82.00
Актимель клубника;2.65;1.50;11.50;0.00;73.00
Актимель натур;2.80;1.60;10.50;0.00;71.00
Актимель с морошкой;2.65;1.50;11.50;0.00;73.00
Актимель черника;2.65;1.50;11.50;0.00;73.00
Актимель черника ежевика;2.65;1.50;11.50;100.00;73.00
Актуаль;0.40;0.00;11.00;0.00;46.00
Актуаль джусси;0.40;0.00;10.93;21.25;45.50
Актуаль джусси апельсин-манго;0.40;0.00;11.00;0.00;46.00
Актуаль джусси апельсин-манго сыворотка с соком юнимилк 0%;0.40;0.00;11.00;0.00;46.00
Актуаль джусси малина-грейпфрут сыворотка с соком;0.40;0.00;10.70;0.00;44.00
Актуаль джусси манго-апельсин;0.40;0.00;11.00;0.00;46.00
Актуаль клюква сыворотка с соком юнимилк;0.40;0.00;11.00;0.00;46.00
Актуаль смусси клубника-банан-гранат;1.90;0.50;13.40;100.00;66.00
Аладушки с начинкой;3.20;3.70;25.70;0.00;147.00
Александровские коровки;3.00;8.50;81.50;0.00;422.65
Аленка молоко и злаки;6.40;35.00;53.90;0.00;547.00
Аленка шоколад;7.03;34.23;54.03;0.00;546.00
Аленка шоколадка 20 г;8.10;33.30;53.50;0.00;538.00
Алёнка шоколад с вареной сгущенкой;5.80;24.50;60.00;0.00;478.00
Алметте сыр;6.00;20.00;3.00;0.00;216.00
Алыча;0.20;0.00;7.40;89.00;34.00
Альмета;6.00;20.00;3.00;0.00;216.00
Альметте;5.00;20.00;3.00;0.00;212.00
"""альметте"" с томатами по-итальянски";6.00;25.00;4.00;0.00;265.00
Альпенголд шоколад;6.40;30.30;57.90;0.00;532.00
Альпенгольд;5.70;25.30;59.60;0.00;493.00
Альпен гольд;4.80;33.70;57.20;0.00;553.00
Альпен гольд апельсин печенье;3.70;7.90;66.30;0.00;352.00
Альпен гольд двухцветный;4.80;31.20;58.90;0.00;540.00
Альпенгольд молочный;5.70;27.90;64.10;0.00;522.00
Альпенгурт;2.60;0.10;18.00;0.00;84.00
Альпийский вкус фруктовый;2.80;0.30;18.00;0.00;86.00
Американо кофе макдональдс;4.00;3.00;19.00;0.00;125.00
Американская смесь;2.80;0.00;7.90;0.00;43.00
Американская смесь Hortex;2.40;0.50;5.30;0.00;35.00
Аминокислоты;72.50;0.00;0.00;0.00;300.00
Аминокислоты universal;6.00;0.00;0.00;0.00;24.00
Аминокислоты жидк;30.00;0.00;22.00;0.00;200.00
Амур ни гриле;17.50;2.00;0.00;70.00;88.00
Анаком(быстрая лапша);8.00;19.00;52.00;0.00;410.00
Ананас;0.40;0.00;11.80;86.00;48.00
Ананас;0.26;0.06;12.42;53.22;50.78
Ананас в сиропе;0.40;0.10;14.00;0.00;60.00
Ананас вяленый;2.00;1.00;71.00;0.00;301.00
Ананас замороженный;0.80;0.40;10.20;0.00;48.00
Ананас консервированный;0.22;0.12;19.63;8.03;80.38
Ананасовый нектар;0.00;0.00;12.00;0.00;48.00
Ананасовый сок;0.28;0.08;11.85;0.00;48.96
Ананас свежий;0.40;0.00;11.80;0.00;47.00
Ананас сушеный;0.97;0.31;74.92;0.00;308.97
Ананас тропические фрукты микс жасмин;1.80;0.90;51.80;0.00;221.00
Ананас цукаты;0.40;0.00;11.80;0.00;48.00
Ананас цукаты;0.40;0.00;11.00;0.00;48.00
Ананас цукаты кубиками;2.00;1.00;71.00;0.00;301.00
Ананасы в легком сиропе;0.30;0.10;15.40;0.00;65.00
Ананасы в сиропе;0.35;0.10;15.20;15.00;63.50
Ананасы кольца;0.00;0.00;15.40;0.00;60.00
Ананасы консервированные;0.58;0.17;15.33;21.67;66.53
Ананасы консервированные микадо;0.30;0.10;16.10;0.00;67.00
"Ананасы кусочками в сиропе ""фрау марта""";0.00;0.00;16.40;0.00;64.30
Ананасы слегка подслащенные колечки vitaland;0.30;0.10;15.40;0.00;64.00
Английский хлеб;13.30;8.80;40.90;0.00;300.00
Ангуринас;13.00;13.80;5.20;0.00;197.00
"Андреевский хлебец ""Злаковый коктейль""";1.10;4.20;60.50;0.00;338.00
Антрекот;27.30;31.20;1.70;0.00;396.00
Антрекот натуральный из говядины без обработки;29.40;10.80;0.00;0.00;214.30
Антрекот натуральный из говядины запекание;27.34;9.18;0.00;0.00;192.87
Анчоус;20.10;6.10;0.00;0.00;135.00
Анчоус солено-сушеный;16.00;2.00;0.00;0.00;80.00
Анчоусы;25.90;8.75;0.00;0.00;182.58
Анчоусы (сухие);57.40;3.10;0.10;0.00;258.00
Анчоусы сушеные;34.20;1.50;0.00;0.00;150.30
Апельсин;0.90;0.00;8.40;87.50;38.00
Апельсиновые дольки;0.10;0.10;82.80;0.00;319.00
Апельсиновые корки засахареные;0.10;0.01;71.00;28.89;284.00
Апельсиновый сок J7;0.00;0.00;10.50;100.00;44.00
Апельсиновый сок свежевыжатый;0.80;0.13;10.19;88.40;44.00
Апельсиновый сок тонус;0.00;0.00;11.20;0.00;44.80
"Апельсиновый сок ""я"" прямого отжима";0.00;0.00;11.30;0.00;45.20
Апельсиновый фреш;0.70;0.20;10.20;88.30;45.00
Апельсины;0.90;0.20;8.35;0.00;38.00
Апетиссимо фрукты в молочном креме вишня;2.50;5.50;12.50;0.00;110.00
Апибакт;12.00;0.10;3.50;0.00;62.00
Аппетитные вкусняшки с плодово-ягодной начинкой (яблоко);5.30;12.00;55.80;0.00;352.00
Арахис;25.00;50.00;17.86;10.00;571.43
Арахис nic nacs;15.00;33.00;40.00;0.00;529.00
Арахис в глазури барбекю;16.27;42.18;36.68;0.00;569.00
Арахис в йогурте;7.10;11.40;75.50;0.00;417.00
Арахис в какао порошке;11.00;18.00;66.10;0.00;439.61
Арахис в кокосовом молоке;17.40;30.30;38.10;0.00;494.60
Арахис в кунжуте;18.05;34.35;30.05;0.00;491.00
Арахис в сахаре;17.00;29.60;50.30;0.00;523.68
Арахис в сахаре (кунжут);18.40;33.00;29.00;0.00;490.00
Арахис в шоколаде;11.70;24.55;56.40;0.00;484.00
Арахис джаз в молочной шоколадной глазури;13.80;40.80;34.90;0.00;562.35
Арахис жаренный;25.00;52.00;17.00;0.00;624.00
Арахис жареный в скорлупе;26.00;52.00;13.40;0.00;626.00
"Арахис ""золотой орешек"" рахат";17.90;26.30;46.80;0.00;495.00
Арахисовая паста;24.38;53.84;12.07;0.00;627.02
Арахисовое драже в шоколаде;14.00;41.80;36.90;0.00;579.80
Арахисовое масло;23.24;49.85;19.01;0.00;626.00
"Арахис с медом ""felix""";22.00;41.00;28.00;0.00;562.00
Арахис соленый;29.20;53.00;10.80;0.00;634.00
Арахис соленый жареный;28.50;49.79;10.50;0.00;604.10
Арахис сушеный;29.20;50.20;10.80;0.00;611.00
Арбуз;1.00;0.00;8.00;90.00;30.00
Арбуз;0.76;0.07;7.58;30.87;33.94
Армянский пирог с грецкими ореами;14.50;21.00;18.00;0.00;310.00
Ароматизатор апельсиновый (натуральный);0.00;0.00;74.85;0.00;299.40
Ароматизатор ванильный (натуральный);0.00;0.00;74.85;0.00;299.40
Ароматизатор клубничный (натуральный);0.00;0.00;74.85;0.00;299.40
Ароматизатор лимонный (натуральный);0.00;0.00;74.85;0.00;299.40
Ароматизатор малиновый (натуральный);0.00;0.00;74.85;0.00;299.40
Ароматизатор ромовый (натуральный);0.00;0.00;74.85;0.00;299.40
Ароматизатор черносмородинный (натуральный);0.00;0.00;74.85;0.00;299.40
Ароматная приправа для курицы кнорр;8.50;6.00;34.00;0.00;224.00
Арония;6.60;0.00;48.00;0.00;229.00
Артишок;4.00;3.00;3.10;0.00;57.00
Артишоки по-селянски;2.70;10.10;2.50;0.00;111.70
Асафетида;0.00;0.00;0.00;0.00;0.00
Асковит кокос;2.00;9.80;83.70;0.00;431.00
Аскорбинка;0.10;0.10;96.50;0.00;386.00
Аскорбинка со вкусом черная смородина;0.00;0.00;95.00;0.00;380.00
Аскорбиновая кислота с сахаром;0.00;0.00;95.00;0.00;380.00
Аспарагус консервированный;2.14;0.65;2.46;94.00;19.00
Ассорти бразилиана крепкий орешек;8.30;23.10;54.10;0.00;457.00
Ассорти вафельных тортиков коровка вкус топлёное молоко;6.30;31.60;57.40;0.00;536.00
"Ассорти вознесенское ""любительское""";0.80;0.00;7.50;0.00;33.00
Ассорти микс маслины-оливки;1.44;5.59;0.87;0.00;59.55
Ассорти тропикана крепкий орешек;7.60;25.10;49.00;0.00;453.00
Ассорти фруктово-ореховое;20.00;52.00;14.00;0.00;598.00
Ассорти хлопьев;11.10;3.30;64.55;0.00;332.25
"Атлантическая сардина натуральная с добавлением масла ""морская находка""";20.00;17.00;0.00;0.00;236.00
Ацидобилифилин (пискарёвский мз);3.50;2.50;4.40;0.00;54.00
Ацидобилифилин сладкий (пискарёвский мз);3.10;2.20;11.50;0.00;78.00
Ацидобифилин;3.50;2.50;4.40;0.00;54.00
Ацидобифилин сладкий;3.10;2.20;11.50;0.00;78.00
Ацидобиффилин;2.80;3.20;3.80;0.00;54.00
Ацидофилин;2.78;2.58;7.01;2.22;62.67
Ацидофилин останкинский;2.80;2.50;4.20;0.00;51.00
Ачма с творогом и сыром;13.80;21.70;25.00;0.00;351.00
Аютинский хлеб;7.60;0.80;48.90;0.00;241.00
Бабагануш;1.50;30.40;0.50;0.00;281.00
Бабаевский шоколадгорький;8.30;37.30;44.30;0.00;544.00
"Баба ромовая ""аладушкин""";4.40;8.70;52.60;17.15;302.00
Бабушкино лукошко яблоко слива;0.00;0.00;13.50;0.00;54.00
Бабушкины коржики с отрубями;8.30;14.10;60.70;0.00;415.00
Баварские сосиски;12.00;26.50;0.00;0.00;290.00
Багет;7.73;3.93;53.00;0.00;279.33
Багет rimi;8.40;8.60;27.20;0.00;220.00
Багет ашан;8.20;0.90;54.90;0.00;267.00
"Багет ""бородино""";7.60;1.20;41.70;0.00;213.00
Багет бургундский 130 г.штука;7.20;4.40;49.20;39.20;272.00
Багет венский;8.70;2.80;53.20;0.00;260.00
"Багет ""звычайны"" с молоком";8.70;0.00;56.50;0.00;267.00
Багет зерновой;10.30;3.80;49.90;0.00;280.00
Багет из карусели;8.20;0.90;54.90;0.00;267.00
"Багет классический ""Парижский""";9.30;1.90;57.60;0.00;292.00
Багет луковый;6.80;0.80;45.20;0.00;205.00
Багет мини;8.40;0.90;50.90;0.00;245.00
Багет мини-ржаной;13.13;1.92;84.51;0.00;408.12
"Багет пшеничный""парижский""";8.20;0.90;54.90;30.00;267.00
Багет ржаной;10.00;2.00;56.00;0.00;291.00
Багет с сыром;8.20;0.90;54.90;0.00;267.00
Багет с чесночным маслом;10.32;17.53;47.64;0.00;382.00
Багет французский;8.20;1.36;60.10;0.00;285.13
Багет чико;8.20;0.90;54.90;0.00;257.00
"Бад ""витаген"" пребиотик+ на фруктозе";3.90;20.90;49.30;0.00;401.00
Бадьян;18.00;16.00;50.00;0.00;337.00
Базилик молотый;14.40;0.40;61.00;10.00;251.00
Базилик свежий;2.50;0.60;4.30;90.00;27.00
Байкальский сырок творожный с изюмом и сахаром;13.80;4.50;15.00;0.00;154.00
Байкальский сырок творожный с сахаром ванилином;14.50;4.50;11.80;0.00;146.00
Байкальский творог 2%;18.00;2.00;3.30;0.00;103.00
Баклажанавая икра;1.90;4.70;6.50;0.00;74.30
Баклажан с еврейским салатом;7.63;18.40;4.27;0.00;208.82
Баклажан с чесноком и сыром;6.02;3.88;7.29;0.00;91.49
Баклажаны;0.60;0.10;5.50;91.00;24.00
"Баклажаны ""4 сезона""замороженные";1.30;0.10;5.20;90.00;27.00
Баклажаны в аджике;1.35;5.75;6.63;0.00;83.75
Баклажаны в аджике global;1.40;6.00;6.20;0.00;85.00
"Баклажаны в аджике ""верес""";1.22;5.00;7.82;0.00;80.00
Баклажаны в аджике верес;1.22;5.00;7.82;0.00;80.00
Баклажаны в аджике нижин;1.50;5.00;10.70;0.00;94.00
Баклажаны жаренные;1.54;6.86;11.14;27.30;112.05
Баклажаны жаренные с помидором;2.00;10.00;9.00;0.00;136.90
Баклажаны жареные с майонезом;1.00;17.00;4.00;0.00;170.00
Баклажаны жареные со сметаной;1.35;5.71;4.23;0.00;72.76
"Баклажаны замороженные ""Дарус""";0.60;0.10;5.50;0.00;24.00
Баклажаны консервированные;2.00;9.00;7.00;0.00;117.00
